customer_id,age,gender,region,education_level,employment_type,annual_income,join_date,default_flag,transaction_id,loan_amount,loan_purpose,credit_score,repayment_months,transaction_count,product_id,interest_rate_x,product_name,category,interest_rate_y,stock,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,income_category,good_credit,transaction_bin,income_standard,income_minmax,loan_maxabs,income_robust,spending_ratio,spending_log,spending_reciprocal,spending_sqrt,loan_yeojohnson,debt_to_income_ratio,months_since_join,average_monthly_transactions,spending_to_income_ratio
1059,21.0,Female,West,Graduate,Unemployed,700079.72,2020-09-08,1.0,TXN10059,958601.32,Education,570.59,24.0,30.0,P004,9.81,Education Loan,Education Loan,9.25,600.0,2020,9,8,Tuesday,1.0,0,,0,2.0,-0.19367610974721347,0.04642022953586498,0.06390675466666666,0.0,136.9274516336511,4.9267278341221505,0.007250188328398168,11.70160038770984,1.0296592777030482,1.369274516336511,72.76666666666667,0.4122766834631241,1.369274516336511
1060,46.0,Female,East,Secondary,Salaried,777322.37,2020-08-17,1.0,TXN10060,900249.99,Home,561.24,60.0,40.0,P003,10.18,Home Loan,Home Loan,8.5,500.0,2020,8,17,Monday,0.0,0,High,0,2.0,-0.10741922294996005,0.052938596624472575,0.060016665999999996,0.1623803631611875,115.81423933547674,4.7605849750822555,0.008560600194708435,10.761702436672218,0.9546607547405394,1.1581423933547674,73.5,0.54421768707483,1.1581423933547674
1061,35.0,Male,South,Secondary,Salaried,1034091.8,2022-02-24,0.0,TXN10061,721312.76,Home,630.39,6.0,58.0,P003,21.71,Home Loan,Home Loan,8.5,500.0,2022,2,24,Thursday,0.0,1,Very High,0,3.0,0.1793152644932502,0.0746069029535865,0.048087517333333336,0.7021639321103511,69.75326175103604,4.259198637948802,0.014133624023140631,8.351841817888797,0.6863975215697589,0.6975326175103603,54.96666666666667,1.055184960582171,0.6975326175103603
1062,43.0,Female,East,Graduate,Salaried,550905.25,2023-01-11,0.0,TXN10062,647960.05,Home,768.26,18.0,11.0,P003,15.93,Home Loan,Home Loan,8.5,500.0,2023,1,11,Wednesday,1.0,0,Medium,1,0.0,-0.3602592781370897,0.03383166666666667,0.04319733666666667,-0.3135962400691543,117.61733074789178,4.775902603610537,0.008430471278479458,10.845152407776101,0.554513481280372,1.1761733074789178,44.266666666666666,0.24849397590361447,1.1761733074789178
1063,51.0,Male,West,Graduate,Salaried,928238.33,2025-12-02,0.0,TXN10063,877348.33,Home,550.86,18.0,21.0,P003,17.2,Home Loan,Home Loan,8.5,500.0,2025,12,2,Tuesday,1.0,1,High,0,1.0,0.061108667763510004,0.06567412067510549,0.05848988866666666,0.4796375829952978,94.51757179645878,4.5593102284298315,0.010469277863668159,9.722014801287786,0.9237576959592321,0.9451757179645878,9.066666666666666,2.3161764705882355,0.9451757179645878
1064,27.0,Female,West,Graduate,Salaried,606879.14,2024-11-01,1.0,TXN10064,194052.64,Home,439.27,36.0,21.0,P003,21.6,Home Loan,Home Loan,8.5,500.0,2024,11,1,Friday,1.0,0,Medium,0,1.0,-0.2977532210127948,0.03855520168776372,0.012936842666666667,-0.19592730217351811,31.975500097103353,3.4957648644354076,0.030325544633297084,5.654688328909327,-1.025222530730882,0.31975500097103354,22.266666666666666,0.9431137724550899,0.31975500097103354
1065,53.0,Male,North,Graduate,Salaried,1050925.1,2025-01-27,0.0,TXN10065,683884.37,Home,641.65,60.0,18.0,P003,11.41,Home Loan,Home Loan,8.5,500.0,2025,1,27,Monday,1.0,1,Very High,0,1.0,0.19811301486204527,0.07602743459915613,0.04559229133333333,0.7375510837319129,65.07451101891085,4.190783060068129,0.015134429064693268,8.06687740200078,0.6210402580588255,0.6507451101891085,19.366666666666667,0.9294320137693631,0.6507451101891085
1066,31.0,Male,South,Graduate,Salaried,981942.2,2025-01-02,0.0,TXN10066,887919.01,Home,726.9,12.0,55.0,P003,18.63,Home Loan,Home Loan,8.5,500.0,2025,1,2,Thursday,1.0,1,High,1,3.0,0.12107979297949382,0.07020609282700423,0.059194600666666666,0.5925344594458235,90.42477347444688,4.515516486312352,0.010937954363972243,9.509194154840193,0.9381300625498137,0.9042477347444687,20.2,2.722772277227723,0.9042477347444687
1067,48.0,Male,East,Secondary,Salaried,418463.24,2022-01-21,0.0,TXN10067,171447.46,Education,782.02,48.0,29.0,P004,12.39,Education Loan,Education Loan,9.25,600.0,2022,1,21,Friday,0.0,1,Low,1,2.0,-0.5081573042116833,0.022655125738396627,0.011429830666666667,-0.5920173154931283,40.9707337734134,3.7369725604762856,0.023826126209722253,6.400838521116855,-1.1980620921127136,0.40970733773413404,56.1,0.5169340463458111,0.40970733773413404
1068,32.0,Male,North,Post-Graduate,Self-Employed,1272031.49,2022-04-09,1.0,TXN10068,1046431.54,Education,640.63,48.0,24.0,P004,19.78,Education Loan,Education Loan,9.25,600.0,2022,4,9,Saturday,2.0,1,Very High,0,1.0,0.4450225765145695,0.09468620168776372,0.06976210266666667,1.2023634109301529,82.26459393705733,4.422023416044093,0.012009906644785125,9.069983127716243,1.1335981109874202,0.8226459393705733,53.5,0.4485981308411215,0.8226459393705733
1069,25.0,Male,South,Graduate,Salaried,700079.72,2025-01-31,0.0,TXN10069,443057.58,Education,645.03,12.0,10.0,P004,8.07,Education Loan,Education Loan,9.25,600.0,2025,1,31,Friday,1.0,1,,0,0.0,-0.19367610974721347,0.04642022953586498,0.029537172,0.0,63.286732545259284,4.163353273176529,0.015555309165790591,7.955295880434573,0.07599092031523813,0.6328673254525928,19.233333333333334,0.5199306759098786,0.6328673254525928
1070,31.0,Female,North,Graduate,Salaried,1091722.63,2022-02-16,0.0,TXN10070,350262.54,Home,778.08,24.0,45.0,P003,21.11,Home Loan,Home Loan,8.5,500.0,2022,2,16,Wednesday,1.0,0,Very High,1,3.0,0.24367162693474775,0.07947026413502109,0.023350836,0.8233161078148439,32.08347343683807,3.499033865756865,0.030226572246386665,5.664227523399645,-0.22868589352080074,0.3208347343683807,55.233333333333334,0.8147254073627037,0.3208347343683807
1071,40.0,Female,West,Secondary,Self-Employed,856700.48,2023-08-26,0.0,TXN10071,636819.37,Home,521.07,24.0,17.0,P003,8.72,Home Loan,Home Loan,8.5,500.0,2023,8,26,Saturday,0.0,0,High,0,1.0,-0.018777667430439085,0.05963717130801688,0.04245462466666667,0.3292499142297835,74.33395741764963,4.321930994874945,0.013274226315445295,8.621714296916224,0.533058333490232,0.7433395741764963,36.7,0.4632152588555858,0.7433395741764963
1072,57.0,Female,South,Graduate,Salaried,1923845.56,2023-06-24,0.0,TXN10072,1847292.39,Education,646.98,60.0,18.0,P004,10.55,Education Loan,Education Loan,9.25,600.0,2023,6,24,Saturday,1.0,0,Very High,0,1.0,1.1729035133913726,0.14969160843881857,0.12315282599999999,2.5726142425649,96.02082560099055,4.574925652376726,0.010307065455334472,9.79902166550266,1.7866843576681262,0.9602082560099054,38.8,0.4639175257731959,0.9602082560099054
1073,38.0,Other,North,Graduate,Salaried,619042.57,2024-04-09,0.0,TXN10073,417135.92,Home,696.19,12.0,42.0,P003,17.86,Home Loan,Home Loan,8.5,500.0,2024,4,9,Tuesday,1.0,2,Medium,0,2.0,-0.28417031565446865,0.039581651476793246,0.027809061333333333,-0.17035720352095154,67.38404436386338,4.225139527882774,0.014623294209963932,8.208778494018667,-0.0015139312985671467,0.6738404436386338,29.133333333333333,1.4416475972540046,0.6738404436386338
1074,33.0,Male,North,Secondary,Unemployed,577643.04,2023-05-28,0.0,TXN10074,93987.3,Home,718.18,36.0,48.0,P003,11.69,Home Loan,Home Loan,8.5,500.0,2023,5,28,Sunday,0.0,1,Medium,1,3.0,-0.3304011812794762,0.036088020253164564,0.00626582,-0.2573877587401531,16.27082704917556,2.8490187803677802,0.05790110671322692,4.033711324472236,-2.0666633233278167,0.1627082704917556,39.7,1.2090680100755666,0.1627082704917556
1075,35.0,Male,East,Secondary,Salaried,692563.24,2020-06-30,0.0,TXN10075,110457.18,Business,682.55,18.0,20.0,P005,15.34,Business Loan,Business Loan,11.75,400.0,2020,6,30,Tuesday,0.0,1,Medium,0,1.0,-0.20206976486486955,0.04578592742616034,0.007363812,-0.015801228364042397,15.949038819906178,2.8302111254283724,0.05900039587056274,3.9936247720468403,-1.8284153026403687,0.15949038819906178,75.1,0.2663115845539281,0.15949038819906178
1076,41.0,Female,North,Graduate,Self-Employed,592488.49,2021-07-18,0.0,TXN10076,310985.84,Business,682.93,36.0,37.0,P006,12.56,Credit Builder Loan,Credit Loan,14.5,700.0,2021,7,18,Sunday,1.0,0,Medium,0,2.0,-0.31382326350860373,0.03734080084388186,0.020732389333333334,-0.2261794876322711,52.48808124525761,3.979458848620233,0.018695753833732117,7.24486585419341,-0.38550596918916924,0.5248808124525761,62.333333333333336,0.5935828877005347,0.5248808124525761
1077,43.0,Male,South,Graduate,Unemployed,1086860.32,2025-09-09,1.0,TXN10077,1220004.81,Education,468.49,24.0,45.0,P004,17.62,Education Loan,Education Loan,9.25,600.0,2025,9,9,Tuesday,1.0,1,Very High,0,3.0,0.23824188412759215,0.07905994261603377,0.081333654,0.8130945053244807,112.25037730699378,4.729601095986678,0.008829992656794839,10.594827856411532,1.3134682437100718,1.1225037730699379,11.866666666666667,3.792134831460674,1.1225037730699379
1078,42.0,Other,South,Secondary,Salaried,287755.02,2022-12-08,0.0,TXN10078,112256.29,Home,624.05,24.0,18.0,P003,8.88,Home Loan,Home Loan,8.5,500.0,2022,12,8,Thursday,0.0,2,Low,0,1.0,-0.654119206554631,0.011624896202531649,0.007483752666666666,-0.8667935981783078,39.011062257054625,3.6891559723056226,0.02499308800089863,6.2458836250009195,-1.804778032306763,0.39011062257054624,45.4,0.39647577092511016,0.39011062257054624
1079,58.0,Male,East,Post-Graduate,Salaried,392114.94,2025-07-15,1.0,TXN10079,319997.89,Business,718.55,48.0,17.0,P006,5.99,Credit Builder Loan,Credit Loan,14.5,700.0,2025,7,15,Tuesday,2.0,1,Low,1,1.0,-0.5375804574877563,0.02043164050632912,0.021333192666666667,-0.6474070065858072,81.60818610991971,4.414108781063282,0.012105337825350442,9.03372492994555,-0.3476764702525791,0.8160818610991971,13.733333333333333,1.237864077669903,0.8160818610991971
1080,46.0,Other,South,Secondary,Salaried,389081.46,2022-10-20,0.0,TXN10080,149088.1,Education,200.0,36.0,9.0,P004,10.1,Education Loan,Education Loan,9.25,600.0,2022,10,20,Thursday,0.0,2,Low,0,0.0,-0.5409679453712214,0.0201756506329114,0.009939206666666667,-0.6537840221858959,38.31796560031414,3.6716815543756813,0.025433665875937646,6.19015069285992,-1.395547798429604,0.38317965600314136,47.03333333333333,0.1913536498936924,0.38317965600314136
1081,32.0,Male,West,Graduate,Salaried,1180566.29,2018-04-25,1.0,TXN10081,575825.33,Business,685.01,48.0,14.0,P006,13.06,Credit Builder Loan,Credit Loan,14.5,700.0,2018,4,25,Wednesday,1.0,1,Very High,0,0.0,0.34288336453403623,0.08696761940928271,0.03838835533333333,1.010084244011221,48.77534915891931,3.907519864670394,0.020090265902651307,6.983935076940457,0.4077983149153199,0.4877534915891931,101.66666666666667,0.13770491803278687,0.4877534915891931
1082,18.0,Female,South,Post-Graduate,Salaried,1793488.15,2022-05-23,1.0,TXN10082,1866024.33,Business,717.98,6.0,49.0,P005,7.86,Business Loan,Business Loan,11.75,400.0,2022,5,23,Monday,2.0,0,Very High,1,3.0,1.0273333606641792,0.13869098312236286,0.124401622,2.2985754365872197,104.04441925083252,4.654383301185245,0.009519782270509099,10.200216627642401,1.7979601116520343,1.0404441925083252,52.03333333333333,0.9417040358744395,1.0404441925083252
1083,42.0,Female,South,Graduate,Self-Employed,660920.3,2021-08-15,0.0,TXN10083,604943.34,Business,650.88,36.0,29.0,P006,11.03,Credit Builder Loan,Credit Loan,14.5,700.0,2021,8,15,Sunday,1.0,0,Medium,0,2.0,-0.23740544396847718,0.043115637130801694,0.040329555999999996,-0.08232137091077864,91.53045231021046,4.527537804503725,0.010807252910074156,9.567154870190535,0.4693220745291504,0.9153045231021046,61.4,0.4723127035830619,0.9153045231021046
1084,24.0,Other,North,Graduate,Salaried,637929.89,2023-02-04,0.0,TXN10084,159590.44,Education,682.55,12.0,31.0,P004,11.8,Education Loan,Education Loan,9.25,600.0,2023,2,4,Saturday,1.0,2,Medium,0,2.0,-0.26307884063201015,0.04117551814345992,0.010639362666666667,-0.13065206807128002,25.0169246654989,3.2587472749193274,0.0384365182609804,5.0016921802025065,-1.2990136926979279,0.250169246654989,43.46666666666667,0.7131901840490797,0.250169246654989
1085,26.0,Male,North,Graduate,Salaried,727496.38,2024-09-10,0.0,TXN10085,436597.58,Home,598.17,24.0,4.0,P003,5.98,Home Loan,Home Loan,8.5,500.0,2024,9,10,Tuesday,1.0,1,High,0,0.0,-0.1630599185888471,0.04873387172995781,0.029106505333333334,0.05763560943943284,60.01371168334886,4.111098620607935,0.016389758505265764,7.746851727208212,0.05714964271596981,0.6001371168334886,24.0,0.16666666666666666,0.6001371168334886
1086,41.0,Female,South,Secondary,Unemployed,1326253.6,2024-09-07,0.0,TXN10086,239558.87,Education,662.44,24.0,18.0,P004,14.92,Education Loan,Education Loan,9.25,600.0,2024,9,7,Saturday,0.0,0,Very High,0,1.0,0.5055724204696672,0.0992619071729958,0.015970591333333332,1.31634973730769,18.062825239456465,2.947740115964059,0.05245812136651119,4.250038263293222,-0.7358928587478245,0.18062825239456465,24.1,0.7468879668049793,0.18062825239456465
1087,18.0,Other,East,Post-Graduate,Self-Employed,420328.32,2021-01-03,0.0,TXN10087,275287.58,Education,731.87,24.0,59.0,P004,20.03,Education Loan,Education Loan,9.25,600.0,2021,1,3,Sunday,2.0,2,Low,1,3.0,-0.5060745689038213,0.022812516455696208,0.018352505333333335,-0.5880965234472226,65.4934647277633,4.19710366806205,0.015039071946306113,8.092803267580603,-0.5481394988679302,0.654934647277633,68.86666666666666,0.856727976766699,0.654934647277633
1088,25.0,Female,North,Graduate,Salaried,798059.6,2020-09-04,0.0,TXN10088,674803.85,Education,693.34,24.0,20.0,P004,7.58,Education Loan,Education Loan,9.25,600.0,2020,9,4,Friday,1.0,0,High,0,1.0,-0.08426195296247768,0.054688573839662455,0.04498692333333333,0.2059744001130149,84.55557078694373,4.449166115540707,0.011688309607451134,9.195410310961861,0.604592399905715,0.8455557078694373,72.9,0.2743484224965706,0.8455557078694373
1089,41.0,Female,East,Post-Graduate,Salaried,1196838.81,2022-02-14,0.0,TXN10089,328445.79,Home,630.14,60.0,56.0,P003,15.16,Home Loan,Home Loan,8.5,500.0,2022,2,14,Monday,2.0,0,Very High,0,3.0,0.361054891734955,0.08834082784810128,0.021896386,1.0442925176417566,27.442775690069737,3.347894198276373,0.03515831263786014,5.238585275632128,-0.3132603862468378,0.2744277569006974,55.3,1.0126582278481013,0.2744277569006974
1090,28.0,Female,South,Secondary,Salaried,922126.24,2021-01-31,0.0,TXN10090,418026.74,Home,699.06,12.0,56.0,P003,16.3,Home Loan,Home Loan,8.5,500.0,2021,1,31,Sunday,0.0,0,High,0,3.0,0.054283295314162115,0.06515833248945148,0.027868449333333333,0.46678867900412374,45.332918842001504,3.835852698566485,0.021582926890707448,6.732972511602992,0.001236227492242669,0.453329188420015,67.93333333333334,0.8243375858684985,0.453329188420015
1091,34.0,Male,South,Secondary,Salaried,776929.98,2018-10-24,0.0,TXN10091,441085.26,Business,740.74,36.0,47.0,P005,12.13,Business Loan,Business Loan,11.75,400.0,2018,10,24,Wednesday,0.0,1,High,1,3.0,-0.10785740496223405,0.0529054835443038,0.029405684,0.16155547651241484,56.772845861862606,4.056518870512727,0.01730916981986734,7.534775767191921,0.07027053107069857,0.5677284586186261,95.6,0.49163179916317995,0.5677284586186261
1092,25.0,Female,West,Secondary,Salaried,1213975.37,2024-02-04,0.0,TXN10092,1354198.73,Education,505.75,24.0,43.0,P004,16.92,Education Loan,Education Loan,9.25,600.0,2024,2,4,Sunday,0.0,0,Very High,0,2.0,0.3801912926224743,0.08978695105485233,0.09027991533333334,1.0803171858287424,111.55075823325804,4.723404304187072,0.008884880170487438,10.56175923950447,1.4342751895903216,1.1155075823325804,31.3,1.3738019169329072,1.1155075823325804
1093,52.0,Female,North,Graduate,Salaried,158270.02,2024-06-20,0.0,TXN10093,188803.12,Business,778.52,12.0,44.0,P006,11.98,Credit Builder Loan,Credit Loan,14.5,700.0,2024,6,20,Thursday,1.0,0,Low,1,2.0,-0.7987151388141062,0.0006978919831223621,0.012586874666666666,-1.1389984140918783,119.29177743201144,4.789920270121034,0.008313120159565328,10.922077523622118,-1.0633179970193225,1.1929177743201145,26.733333333333334,1.6458852867830422,1.1929177743201145
1094,52.0,Female,South,Graduate,Self-Employed,1016287.7,2020-11-28,1.0,TXN10094,200368.1,Business,651.42,12.0,9.0,P006,13.58,Credit Builder Loan,Credit Loan,14.5,700.0,2020,11,28,Saturday,1.0,0,Very High,0,0.0,0.15943342151884438,0.07310444725738396,0.013357873333333334,0.6647359538657142,19.715686807977704,3.030891230083667,0.048272596958498885,4.44023499467964,-0.9808607914386779,0.19715686807977703,70.06666666666666,0.12844909609895339,0.19715686807977703
1095,50.0,Male,West,Post-Graduate,Salaried,700079.72,2018-09-16,0.0,TXN10095,463614.64,Education,716.17,60.0,13.0,P004,5.13,Education Loan,Education Loan,9.25,600.0,2018,9,16,Sunday,2.0,1,,1,0.0,-0.19367610974721347,0.04642022953586498,0.03090764266666667,0.0,66.22312098970671,4.2080172507000535,0.014875834166538046,8.137758966061032,0.13400322119366206,0.6622312098970672,96.86666666666666,0.13420509291121818,0.6622312098970672
1096,22.0,Male,North,Graduate,Salaried,255758.14,2023-08-17,0.0,TXN10096,138188.75,Education,781.77,48.0,15.0,P004,16.76,Education Loan,Education Loan,9.25,600.0,2023,8,17,Thursday,1.0,1,Low,1,1.0,-0.6898501305457848,0.00892473755274262,0.009212583333333333,-0.9340577973535683,54.031027125861954,4.007897155732334,0.018171567063665576,7.350580053700657,-1.5039490953198096,0.5403102712586195,37.0,0.40540540540540543,0.5403102712586195
1097,59.0,Female,South,Post-Graduate,Salaried,927267.2,2023-09-28,0.0,TXN10097,521199.36,Business,682.55,48.0,27.0,P006,16.24,Credit Builder Loan,Credit Loan,14.5,700.0,2023,9,28,Thursday,2.0,0,High,0,2.0,0.060024206646815834,0.0655921687763713,0.034746624,0.4775960626425299,56.208109162062456,4.046695656905064,0.01748003936237679,7.497206757323854,0.28260015795007465,0.5620810916206246,35.6,0.7584269662921348,0.5620810916206246
1098,56.0,Female,South,Secondary,Salaried,1490091.1,2024-01-18,0.0,TXN10098,1403633.36,Education,619.7,60.0,15.0,P004,5.65,Education Loan,Education Loan,9.25,600.0,2024,1,18,Thursday,0.0,0,Very High,0,1.0,0.688529798170264,0.1130878565400844,0.09357555733333334,1.66077076311948,94.19782186471686,4.5559570619632765,0.010504442017812907,9.705556236750002,1.475504162540114,0.9419782186471686,31.866666666666667,0.4707112970711297,0.9419782186471686
1099,58.0,Male,North,Post-Graduate,Self-Employed,649033.06,2023-03-08,1.0,TXN10099,723248.53,Education,655.47,12.0,28.0,P004,11.26,Education Loan,Education Loan,9.25,600.0,2023,3,8,Wednesday,2.0,1,Medium,0,2.0,-0.2506799278839278,0.042112494514767944,0.04821656866666667,-0.10731085985482954,111.43477498665474,4.7223732756118775,0.008894045459856111,10.556267095268797,0.6896760708609591,1.1143477498665475,42.4,0.6603773584905661,1.1143477498665475
1100,45.0,Female,North,Graduate,Self-Employed,1182234.22,2018-06-25,1.0,TXN10100,1357766.48,Home,613.38,18.0,37.0,P003,21.64,Home Loan,Home Loan,8.5,500.0,2018,6,25,Monday,1.0,0,Very High,0,2.0,0.3447459423870195,0.0871083729957806,0.09051776533333333,1.0135905851210538,114.84750289160131,4.752274695977123,0.008632037592866387,10.716692721712297,1.437305543413523,1.148475028916013,99.63333333333334,0.3713616594178655,1.148475028916013
1101,24.0,Male,North,Graduate,Self-Employed,1699065.0,2020-09-27,0.0,TXN10101,1284456.97,Home,827.47,36.0,55.0,P003,12.15,Home Loan,Home Loan,8.5,500.0,2020,9,27,Sunday,1.0,1,Very High,1,3.0,0.9218910051702899,0.13072278481012659,0.08563046466666667,2.1000780340793663,75.59787118209132,4.338569285003849,0.013055193108732259,8.694703628191782,1.3732164064928856,0.7559787118209133,72.13333333333334,0.7624768946395563,0.7559787118209133
1102,26.0,Male,South,Post-Graduate,Salaried,1442716.8,2023-04-03,0.0,TXN10102,757393.45,Education,607.17,24.0,19.0,P004,13.53,Education Loan,Education Loan,9.25,600.0,2023,4,3,Monday,2.0,1,Very High,0,1.0,0.6356269053746502,0.1090900253164557,0.05049289666666666,1.5611799795496897,52.49772165958003,3.9796390671929176,0.018692384815249912,7.245531150963332,0.7459753280570073,0.5249772165958003,41.53333333333333,0.4574638844301766,0.5249772165958003
